Customer ID,Name,Surname,,,,,Date Joined,Balance
100000996,Paul,Bower,,,,,26.Jun.15,40109.99
100000997,Grace,Edmunds,,,,,26.Jun.15,74948.24
100000998,Michael,Allan,,,,,26.Jun.15,82776.89
200000999,Kevin,Dickens,,,,,26.Jun.15,34597.56
400001000,Lisa,Thomson,,,,,26.Jun.15,4406.82
400001001,Grace,Duncan,,,,,26.Jun.15,32162.34
100001002,Cameron,Smith,,,,,27.Jun.15,18808.61
100001003,Amy,Howard,,,,,27.Jun.15,12013.82
100001004,Luke,Lewis,,,,,27.Jun.15,40886.21
100001005,Chloe,Jones,,,,,27.Jun.15,49490.42
100001006,Lauren,Martin,,,,,27.Jun.15,51197.28
100001007,Robert,Lyman,,,,,27.Jun.15,8610.86
300001008,Justin,Carr,,,,,27.Jun.15,12567.26
300001009,Brian,North,,,,,27.Jun.15,28265.93
300001010,Leah,Ogden,,,,,27.Jun.15,44515.4
100001011,Colin,Sharp,,,,,28.Jun.15,20461.13
100001012,Paul,Marshall,,,,,28.Jun.15,22457.9
100001013,Eric,Glover,,,,,28.Jun.15,25807.24
100001014,Jacob,Hemmings,,,,,28.Jun.15,75878.51
100001015,Nicholas,Poole,,,,,28.Jun.15,5880.85
100001016,Joan,Davidson,,,,,28.Jun.15,30894.09
100001017,Ella,Hill,,,,,28.Jun.15,88647.1
100001018,Una,Mills,,,,,28.Jun.15,55945.74
200001019,Lucas,Glover,,,,,28.Jun.15,67510.19
200001020,Carol,Lee,,,,,28.Jun.15,29753.91
200001021,Vanessa,Bond,,,,,28.Jun.15,55886.74
400001022,Jason,Bower,,,,,28.Jun.15,76999.31
100001023,Joe,Campbell,,,,,29.Jun.15,61354.78
100001024,Paul,Hemmings,,,,,29.Jun.15,9352.12
100001025,Emma,Arnold,,,,,29.Jun.15,55409.56
100001026,Fiona,Parr,,,,,29.Jun.15,22598.74
100001027,Jessica,MacLeod,,,,,29.Jun.15,49665.09
100001028,Christopher,Sutherland,,,,,29.Jun.15,79398.91
100001029,Lily,North,,,,,29.Jun.15,24834.61
200001030,Peter,Avery,,,,,29.Jun.15,41285.8
200001031,Tracey,Ferguson,,,,,29.Jun.15,6104.59
200001032,Blake,Pullman,,,,,29.Jun.15,64766.09
300001033,Joan,Gibson,,,,,29.Jun.15,55535.23
300001034,Julian,Carr,,,,,29.Jun.15,134324.66
400001035,Amelia,Jones,,,,,29.Jun.15,48456.97
100001036,Claire,Metcalfe,,,,,30.Jun.15,2619.62
100001037,Tim,Walker,,,,,30.Jun.15,61602.73
100001038,Connor,Dickens,,,,,30.Jun.15,22058.44
100001039,Stephanie,Ince,,,,,30.Jun.15,24845.43
100001040,William,Bond,,,,,30.Jun.15,42331.5
100001041,Connor,May,,,,,30.Jun.15,43488.59
200001042,Trevor,Campbell,,,,,30.Jun.15,11565.04
200001043,Steven,Newman,,,,,30.Jun.15,1096.36
200001044,Stephen,Mathis,,,,,30.Jun.15,4793.55
200001045,Deirdre,James,,,,,30.Jun.15,11909.63
200001046,Dylan,Alsop,,,,,30.Jun.15,56257.26
300001047,Amy,Mathis,,,,,30.Jun.15,18469.94
300001048,Oliver,Butler,,,,,30.Jun.15,48959.81
100001049,Emma,Oliver,,,,,01.Jul.15,51090.19
100001050,Eric,MacLeod,,,,,01.Jul.15,26412.29
100001051,Jacob,Bell,,,,,01.Jul.15,14703.33
200001052,Evan,Davidson,,,,,01.Jul.15,73268.73
200001053,Alan,Ogden,,,,,01.Jul.15,26844.18
100001054,Nicholas,Churchill,,,,,02.Jul.15,35417.02
100001055,Kimberly,Mitchell,,,,,02.Jul.15,17546.36
100001056,Keith,McDonald,,,,,02.Jul.15,53344.6
100001057,Diana,Ross,,,,,02.Jul.15,10054.71
100001058,Julia,Mackay,,,,,02.Jul.15,49717.13
200001059,Jan,Hamilton,,,,,02.Jul.15,7573.67
200001060,Julia,Mathis,,,,,02.Jul.15,32324.22
200001061,Joshua,Kerr,,,,,02.Jul.15,69791.57
200001062,Dan,Alsop,,,,,02.Jul.15,16280.16
300001063,Dorothy,Vaughan,,,,,02.Jul.15,34072.27
300001064,Austin,Vance,,,,,02.Jul.15,11609.33
100001065,Joan,Mills,,,,,03.Jul.15,44599.53
100001066,Michael,MacDonald,,,,,03.Jul.15,41266.34
100001067,Faith,Vance,,,,,03.Jul.15,28581.78
100001068,Donna,Pullman,,,,,03.Jul.15,15477.05
200001069,Benjamin,Hemmings,,,,,03.Jul.15,60086.6
200001070,John,Duncan,,,,,03.Jul.15,55526.53
200001071,Sebastian,Lambert,,,,,03.Jul.15,41097.46
400001072,Diane,Short,,,,,03.Jul.15,84480.9
100001073,Harry,May,,,,,04.Jul.15,14866.88
100001074,Jack,Metcalfe,,,,,04.Jul.15,50527.47
100001075,Anne,Nolan,,,,,04.Jul.15,27565.54
100001076,Edward,Gill,,,,,04.Jul.15,78712.11
200001077,Alexander,Hardacre,,,,,04.Jul.15,40487.71
200001078,Isaac,Arnold,,,,,04.Jul.15,59432.06
300001079,Phil,Hudson,,,,,04.Jul.15,6467.89
300001080,Adam,Ince,,,,,04.Jul.15,37449.47
300001081,Irene,Ferguson,,,,,04.Jul.15,15926.91
400001082,Lisa,Nolan,,,,,04.Jul.15,20451.86
100001083,Katherine,Gill,,,,,05.Jul.15,81089.55
100001084,Molly,Wallace,,,,,05.Jul.15,5032.09
100001085,Anne,Kerr,,,,,05.Jul.15,40523.18
200001086,Luke,Scott,,,,,05.Jul.15,1948.26
200001087,Virginia,Greene,,,,,05.Jul.15,44326.6
200001088,Blake,Peters,,,,,05.Jul.15,16457.71
100001089,Robert,Howard,,,,,06.Jul.15,22756.57
100001090,Brian,Metcalfe,,,,,06.Jul.15,44277.62
100001091,Julia,Greene,,,,,06.Jul.15,57797.68
100001092,Alexandra,Gill,,,,,06.Jul.15,1827.85
100001093,Robert,Rampling,,,,,06.Jul.15,71267.85
100001094,Amanda,Berry,,,,,06.Jul.15,2730.89
100001095,Pippa,Nash,,,,,06.Jul.15,9976.92
100001096,Rebecca,Bell,,,,,06.Jul.15,6083.13
100001097,Adam,Vance,,,,,06.Jul.15,88451.81
100001098,Chloe,Martin,,,,,06.Jul.15,77514.08
200001099,Anthony,Vance,,,,,06.Jul.15,66005.41
200001100,Alan,North,,,,,06.Jul.15,77332.09
200001101,Eric,Parr,,,,,06.Jul.15,3516.35
200001102,Sam,Murray,,,,,06.Jul.15,22067.63
200001103,Alan,Howard,,,,,06.Jul.15,28676.72
300001104,Stephen,Parr,,,,,06.Jul.15,8365.04
300001105,Ava,Vaughan,,,,,06.Jul.15,15196.68
100001106,Victoria,Miller,,,,,07.Jul.15,55720.37
100001107,Sam,Rutherford,,,,,07.Jul.15,96379.13
100001108,Keith,Rutherford,,,,,07.Jul.15,45374.89
100001109,Natalie,Alsop,,,,,07.Jul.15,36425.21
100001110,Jack,Scott,,,,,07.Jul.15,66122.89
100001111,Angela,Howard,,,,,07.Jul.15,21988.77
100001112,Sonia,Clarkson,,,,,07.Jul.15,84064.01
100001113,Olivia,Rees,,,,,07.Jul.15,107366.02
100001114,Richard,Hodges,,,,,07.Jul.15,59890
200001115,David,Bower,,,,,07.Jul.15,36171.83
200001116,Sam,Sutherland,,,,,07.Jul.15,17953.21
200001117,Angela,Scott,,,,,07.Jul.15,62850.82
200001118,Oliver,Newman,,,,,07.Jul.15,40989.59
300001119,Sam,Black,,,,,07.Jul.15,45240.82
300001120,Liam,Nolan,,,,,07.Jul.15,24965.41
100001121,Grace,Hemmings,,,,,08.Jul.15,25137.17
100001122,Isaac,Lawrence,,,,,08.Jul.15,36666.7
100001123,Deirdre,Payne,,,,,08.Jul.15,10959.59
100001124,Owen,Forsyth,,,,,08.Jul.15,114115.93
100001125,Lucas,Thomson,,,,,08.Jul.15,51397.48
100001126,Heather,Ball,,,,,08.Jul.15,68026.14
200001127,Eric,Nolan,,,,,08.Jul.15,4403.78
200001128,Benjamin,Walker,,,,,08.Jul.15,57005.15
200001129,Ian,Lambert,,,,,08.Jul.15,82950.04
300001130,Joseph,Black,,,,,08.Jul.15,55382.31
300001131,Dorothy,Howard,,,,,08.Jul.15,38704.52
100001132,Matt,Newman,,,,,09.Jul.15,76301.47
100001133,Anthony,Glover,,,,,09.Jul.15,14282.81
100001134,Julia,Marshall,,,,,09.Jul.15,3108.56
100001135,Karen,Kerr,,,,,09.Jul.15,33779.41
200001136,Sue,Pullman,,,,,09.Jul.15,102268.43
200001137,Amanda,Bailey,,,,,09.Jul.15,83992.09
200001138,Michelle,Black,,,,,09.Jul.15,24686.89
300001139,Amelia,Skinner,,,,,09.Jul.15,28516.17
400001140,Richard,Kelly,,,,,09.Jul.15,9482.02
100001141,Owen,Grant,,,,,10.Jul.15,16613.41
100001142,Joan,Walsh,,,,,10.Jul.15,64757.52
100001143,Madeleine,Sharp,,,,,10.Jul.15,21997.45
100001144,Gordon,McGrath,,,,,10.Jul.15,55988.59
100001145,Evan,Hill,,,,,10.Jul.15,91674.56
200001146,Irene,Davies,,,,,10.Jul.15,3374.35
200001147,Thomas,Brown,,,,,10.Jul.15,67763.97
200001148,Austin,Randall,,,,,10.Jul.15,35082.21
200001149,Thomas,Dyer,,,,,10.Jul.15,19383.88
200001150,Amy,Graham,,,,,10.Jul.15,5916.94
300001151,Caroline,Payne,,,,,10.Jul.15,68185.66
100001152,Sean,Ross,,,,,11.Jul.15,80234.49
100001153,Evan,Bond,,,,,11.Jul.15,36493.69
100001154,Carol,Hunter,,,,,11.Jul.15,35888.1
100001155,Robert,Berry,,,,,11.Jul.15,62218.34
100001156,Jane,Lewis,,,,,11.Jul.15,27955.59
100001157,Kimberly,Vance,,,,,11.Jul.15,21945.27
100001158,Madeleine,Wilson,,,,,11.Jul.15,21508.14
100001159,Gordon,Hamilton,,,,,11.Jul.15,6471.9
200001160,Cameron,Quinn,,,,,11.Jul.15,1684.44
200001161,Lillian,Hudson,,,,,11.Jul.15,73866.02
200001162,Jacob,Harris,,,,,11.Jul.15,62781.64
200001163,Kevin,Bailey,,,,,11.Jul.15,23604.06
200001164,Kevin,White,,,,,11.Jul.15,19221.27
300001165,Piers,Parsons,,,,,11.Jul.15,36572.74
100001166,Boris,Sharp,,,,,12.Jul.15,38836.01
100001167,Robert,Black,,,,,12.Jul.15,39428.53
100001168,Felicity,Black,,,,,12.Jul.15,22099.59
100001169,Owen,Sharp,,,,,12.Jul.15,57497.29
100001170,Bernadette,Henderson,,,,,12.Jul.15,47422.55
100001171,Sean,Manning,,,,,12.Jul.15,41511.86
100001172,Phil,Turner,,,,,12.Jul.15,3776.11
100001173,Ava,Rampling,,,,,12.Jul.15,70324.5
100001174,Caroline,Terry,,,,,12.Jul.15,68170.2
100001175,Colin,Lewis,,,,,12.Jul.15,18190.48
100001176,Rose,Lewis,,,,,12.Jul.15,13100.46
100001177,Christopher,Bell,,,,,12.Jul.15,94339.78
100001178,Michael,Ogden,,,,,12.Jul.15,24599.85
200001179,Charles,Hart,,,,,12.Jul.15,55959.34
200001180,Joanne,Ogden,,,,,12.Jul.15,43954.03
200001181,Katherine,Stewart,,,,,12.Jul.15,16995.99
200001182,Thomas,Coleman,,,,,12.Jul.15,43980.94
200001183,Peter,Mackenzie,,,,,12.Jul.15,25288.1
300001184,Zoe,Hemmings,,,,,12.Jul.15,29607.52
300001185,Ruth,Glover,,,,,12.Jul.15,44060.89
300001186,Bernadette,Wilson,,,,,12.Jul.15,37830.67
400001187,Alexander,Peake,,,,,12.Jul.15,23979.99
100001188,Zoe,Jackson,,,,,13.Jul.15,14965.91
100001189,Madeleine,Ross,,,,,13.Jul.15,76207.19
100001190,Owen,Churchill,,,,,13.Jul.15,14520.25
100001191,Oliver,Burgess,,,,,13.Jul.15,85965.79
100001192,Leah,Jones,,,,,13.Jul.15,35052.06
100001193,Zoe,Young,,,,,13.Jul.15,28189.39
100001194,Alan,Kerr,,,,,13.Jul.15,56473.51
100001195,Christopher,Walsh,,,,,13.Jul.15,6080.49
100001196,Yvonne,Skinner,,,,,13.Jul.15,2317.41
100001197,Penelope,May,,,,,13.Jul.15,25710.04
200001198,Ryan,Murray,,,,,13.Jul.15,20815.73
200001199,Jake,Ball,,,,,13.Jul.15,39352.22
200001200,Ian,Terry,,,,,13.Jul.15,27732.99
200001201,Colin,Simpson,,,,,13.Jul.15,73399.17
200001202,Jonathan,Dowd,,,,,13.Jul.15,93586.64
300001203,Blake,Knox,,,,,13.Jul.15,57193.29
300001204,Olivia,Langdon,,,,,13.Jul.15,4250.38
300001205,Megan,Welch,,,,,13.Jul.15,65123.06
100001206,Gavin,Nash,,,,,14.Jul.15,9446.43
100001207,Sebastian,Piper,,,,,14.Jul.15,39044.93
100001208,Diane,Sharp,,,,,14.Jul.15,63083.87
100001209,Keith,Bailey,,,,,14.Jul.15,40572.06
100001210,Jack,Piper,,,,,14.Jul.15,19604.57
100001211,Madeleine,Manning,,,,,14.Jul.15,704.83
100001212,Lucas,Pullman,,,,,14.Jul.15,105718.04
100001213,Michael,Russell,,,,,14.Jul.15,15660.89
200001214,Carolyn,McDonald,,,,,14.Jul.15,69027.62
200001215,Anthony,Metcalfe,,,,,14.Jul.15,3578.96
300001216,Emily,Knox,,,,,14.Jul.15,99271.98
300001217,Adam,King,,,,,14.Jul.15,47418.57
300001218,Brian,Payne,,,,,14.Jul.15,8102.48
400001219,Carol,Clarkson,,,,,14.Jul.15,20742.96
100001220,Julian,Gray,,,,,15.Jul.15,27591.72
100001221,Karen,Knox,,,,,15.Jul.15,20389.34
100001222,Rebecca,Kerr,,,,,15.Jul.15,25016.8
100001223,Deirdre,King,,,,,15.Jul.15,4930.82
100001224,Sophie,Avery,,,,,15.Jul.15,106947.88
100001225,Connor,McLean,,,,,15.Jul.15,919.1
100001226,Michelle,King,,,,,15.Jul.15,42968.77
100001227,Sally,Bond,,,,,15.Jul.15,10810.61
100001228,Lucas,James,,,,,15.Jul.15,15560.77
200001229,Brian,Gray,,,,,15.Jul.15,64034.82
200001230,Alan,Dowd,,,,,15.Jul.15,36624.84
200001231,Michelle,Powell,,,,,15.Jul.15,7670.6
200001232,Samantha,Grant,,,,,15.Jul.15,28395.48
300001233,Victor,Hill,,,,,15.Jul.15,61390.52
400001234,Olivia,Dyer,,,,,15.Jul.15,13301.43
100001235,Natalie,Wilson,,,,,16.Jul.15,41722.55
100001236,Ella,Forsyth,,,,,16.Jul.15,51786.07
100001237,Matt,Springer,,,,,16.Jul.15,91246.45
100001238,Adam,Wilson,,,,,16.Jul.15,44155.19
100001239,Carolyn,Pullman,,,,,16.Jul.15,27028.23
100001240,Adam,Wallace,,,,,16.Jul.15,59162.23
100001241,Melanie,Dickens,,,,,16.Jul.15,36294.12
100001242,Samantha,Vaughan,,,,,16.Jul.15,34385.32
100001243,Sonia,Parr,,,,,16.Jul.15,58683.04
100001244,Julian,Springer,,,,,16.Jul.15,27812.51
200001245,Olivia,Metcalfe,,,,,16.Jul.15,39943.69
200001246,Lily,Underwood,,,,,16.Jul.15,23578.96
200001247,Donna,Wallace,,,,,16.Jul.15,25692
100001248,Mary,North,,,,,17.Jul.15,24204.28
100001249,Lisa,Walsh,,,,,17.Jul.15,25016.03
100001250,Simon,Cornish,,,,,17.Jul.15,12964.93
200001251,Jonathan,Ball,,,,,17.Jul.15,43733.51
200001252,Alan,Campbell,,,,,17.Jul.15,10309.36
200001253,Mary,Churchill,,,,,17.Jul.15,10738.26
300001254,Lauren,Lyman,,,,,17.Jul.15,9366.57
300001255,Jane,Rees,,,,,17.Jul.15,31777.55
300001256,Harry,Morrison,,,,,17.Jul.15,7697.3
100001257,Stewart,Walsh,,,,,18.Jul.15,122002.75
100001258,Nicola,Lee,,,,,18.Jul.15,16056.76
200001259,Warren,Underwood,,,,,18.Jul.15,28451.26
200001260,Matt,White,,,,,18.Jul.15,4096.45
200001261,Blake,Newman,,,,,18.Jul.15,24646.37
300001262,Gabrielle,Wright,,,,,18.Jul.15,72266.38
300001263,Frank,Martin,,,,,18.Jul.15,66105.06
300001264,Michael,Scott,,,,,18.Jul.15,68927.97
100001265,Lillian,Sharp,,,,,19.Jul.15,31439.06
100001266,Piers,Reid,,,,,19.Jul.15,15208.44
100001267,Kevin,Buckland,,,,,19.Jul.15,32570.65
100001268,Wanda,Jackson,,,,,19.Jul.15,42453.12
100001269,Caroline,Lyman,,,,,19.Jul.15,25355.23
100001270,Andrew,Campbell,,,,,19.Jul.15,111798.34
200001271,Nicola,Cameron,,,,,19.Jul.15,52614.67
200001272,Leah,Rees,,,,,19.Jul.15,28231.9
200001273,Luke,Lambert,,,,,19.Jul.15,105354.02
100001274,Stewart,Grant,,,,,20.Jul.15,34786.14
100001275,Lucas,Dyer,,,,,20.Jul.15,20628.63
100001276,Richard,McDonald,,,,,20.Jul.15,29679.51
100001277,Leah,Simpson,,,,,20.Jul.15,28974.08
100001278,John,Marshall,,,,,20.Jul.15,2531.01
100001279,Wanda,Morrison,,,,,20.Jul.15,88873.04
100001280,Gordon,Stewart,,,,,20.Jul.15,12714.42
100001281,Cameron,Bower,,,,,20.Jul.15,16312.01
200001282,Matt,Watson,,,,,20.Jul.15,242.49
200001283,Evan,Burgess,,,,,20.Jul.15,5725.96
300001284,Jack,Johnston,,,,,20.Jul.15,87285.66
300001285,Grace,Lyman,,,,,20.Jul.15,72238.95
300001286,Trevor,Bell,,,,,20.Jul.15,28858.98
100001287,Kylie,Morrison,,,,,21.Jul.15,23875.68
100001288,Virginia,Ferguson,,,,,21.Jul.15,16867.36
100001289,Peter,Hamilton,,,,,21.Jul.15,68113.06
100001290,Joseph,Davies,,,,,21.Jul.15,12737.83
100001291,Victor,Berry,,,,,21.Jul.15,6825.79
100001292,Alexander,Hudson,,,,,21.Jul.15,29339.77
100001293,Amy,Avery,,,,,21.Jul.15,1330.3
100001294,Joan,Underwood,,,,,21.Jul.15,6272.99
200001295,Elizabeth,Clarkson,,,,,21.Jul.15,10628.71
200001296,Alan,Fraser,,,,,21.Jul.15,9604.4
400001297,Christian,Hudson,,,,,21.Jul.15,11297.19
100001298,Luke,Walsh,,,,,22.Jul.15,17275.34
100001299,Adam,Duncan,,,,,22.Jul.15,11873.22
100001300,Thomas,Morrison,,,,,22.Jul.15,71961.78
100001301,Carolyn,Ellison,,,,,22.Jul.15,14125.9
100001302,Katherine,Kerr,,,,,22.Jul.15,17715.69
100001303,Joe,Ball,,,,,22.Jul.15,17616.26
100001304,Amy,Ogden,,,,,22.Jul.15,33934.22
100001305,Boris,Morgan,,,,,22.Jul.15,109300.73
100001306,Faith,Kerr,,,,,22.Jul.15,32418.13
100001307,Dorothy,Jackson,,,,,22.Jul.15,183467.7
100001308,Bella,Jackson,,,,,22.Jul.15,58655.75
100001309,Colin,Hamilton,,,,,22.Jul.15,125015.82
100001310,Eric,Sharp,,,,,22.Jul.15,21014.53
100001311,Michelle,James,,,,,22.Jul.15,63992.1
100001312,Alison,Piper,,,,,22.Jul.15,18578.98
100001313,Charles,Hughes,,,,,22.Jul.15,25524.72
100001314,Dan,Short,,,,,22.Jul.15,4287.63
100001315,Penelope,Churchill,,,,,22.Jul.15,31066.94
100001316,Simon,Rutherford,,,,,22.Jul.15,123865.36
100001317,Jan,Russell,,,,,22.Jul.15,1434.13
100001318,Michael,Grant,,,,,22.Jul.15,5234.01
100001319,Heather,Blake,,,,,22.Jul.15,59639.46
100001320,Jane,King,,,,,22.Jul.15,11.52
100001321,Steven,Brown,,,,,22.Jul.15,28244.63
100001322,Carol,Simpson,,,,,22.Jul.15,5585.36
100001323,Owen,Robertson,,,,,22.Jul.15,27891.74
100001324,Boris,Hughes,,,,,22.Jul.15,8167.59
100001325,Yvonne,Mitchell,,,,,22.Jul.15,43139.15
200001326,Natalie,Coleman,,,,,22.Jul.15,40931.28
200001327,Kevin,Grant,,,,,22.Jul.15,30778.33
200001328,Blake,Arnold,,,,,22.Jul.15,37315.31
200001329,Michelle,Edmunds,,,,,22.Jul.15,3893.42
200001330,Joshua,Black,,,,,22.Jul.15,9758.09
200001331,Maria,Robertson,,,,,22.Jul.15,6197.21
200001332,Jake,Abraham,,,,,22.Jul.15,79844.5
200001333,Justin,Fisher,,,,,22.Jul.15,31708.22
200001334,Carl,Stewart,,,,,22.Jul.15,4076.19
200001335,Connor,Underwood,,,,,22.Jul.15,54622.95
300001336,Dan,Poole,,,,,22.Jul.15,65701.28
300001337,Diane,Stewart,,,,,22.Jul.15,60149.63
300001338,Charles,Simpson,,,,,22.Jul.15,110880.94
300001339,Alexandra,Skinner,,,,,22.Jul.15,37204.58
300001340,Lisa,Reid,,,,,22.Jul.15,55359.26
300001341,Isaac,Burgess,,,,,22.Jul.15,121021.5
400001342,Victoria,Morrison,,,,,22.Jul.15,49294.33
400001343,Yvonne,Buckland,,,,,22.Jul.15,6631.42
400001344,Sebastian,Scott,,,,,22.Jul.15,39569.45
100001345,Carl,Scott,,,,,23.Jul.15,49511.64
100001346,Deirdre,Clarkson,,,,,23.Jul.15,14121.7
100001347,Madeleine,Miller,,,,,23.Jul.15,96844.75
100001348,Faith,Jones,,,,,23.Jul.15,31392.78
100001349,Jake,Gray,,,,,23.Jul.15,60906.04
200001350,Alexander,Bell,,,,,23.Jul.15,9163.19
200001351,Adrian,Knox,,,,,23.Jul.15,39198.79
200001352,Jasmine,Burgess,,,,,23.Jul.15,21093.17
300001353,Maria,Short,,,,,23.Jul.15,15478.24
300001354,Connor,McDonald,,,,,23.Jul.15,25581.54
400001355,Neil,Baker,,,,,23.Jul.15,44575.02
100001356,Stephanie,Clark,,,,,24.Jul.15,4056.75
100001357,Jack,Ellison,,,,,24.Jul.15,67327.11
100001358,Edward,Parsons,,,,,24.Jul.15,1426.26
100001359,Connor,Hamilton,,,,,24.Jul.15,24458
100001360,Brandon,Walker,,,,,24.Jul.15,59430.45
200001361,Christian,Hemmings,,,,,24.Jul.15,25973.39
100001362,Alexandra,King,,,,,25.Jul.15,18984.55
100001363,Gordon,Young,,,,,25.Jul.15,77710.39
100001364,Karen,Alsop,,,,,25.Jul.15,38448.21
100001365,Kevin,Scott,,,,,25.Jul.15,79604.57
100001366,Adrian,Johnston,,,,,25.Jul.15,84302.39
100001367,Dominic,Greene,,,,,25.Jul.15,70028.94
100001368,Benjamin,Greene,,,,,25.Jul.15,68980.3
100001369,Zoe,Murray,,,,,25.Jul.15,92941.82
100001370,Kylie,Buckland,,,,,25.Jul.15,105695.88
100001371,Simon,Paterson,,,,,25.Jul.15,18893.22
100001372,Ava,Hart,,,,,25.Jul.15,5709.07
100001373,Joshua,Abraham,,,,,25.Jul.15,17127.23
200001374,David,Piper,,,,,25.Jul.15,31428.98
200001375,Leah,Quinn,,,,,25.Jul.15,87136.45
200001376,Matt,Martin,,,,,25.Jul.15,40174.57
200001377,Boris,Roberts,,,,,25.Jul.15,15775.81
200001378,Benjamin,Roberts,,,,,25.Jul.15,20963.64
200001379,Alan,Mackay,,,,,25.Jul.15,43145.1
400001380,Ryan,Springer,,,,,25.Jul.15,22674.03
100001381,Sebastian,Allan,,,,,26.Jul.15,32676.42
100001382,Brandon,Knox,,,,,26.Jul.15,26897.8
100001383,Hannah,Jackson,,,,,26.Jul.15,39515
100001384,Sam,Ellison,,,,,26.Jul.15,23112.67
100001385,Peter,Forsyth,,,,,26.Jul.15,52604.44
100001386,Austin,Turner,,,,,26.Jul.15,28673.76
100001387,Jack,Churchill,,,,,26.Jul.15,31181.91
100001388,Trevor,Davidson,,,,,26.Jul.15,7098.63
200001389,Isaac,Lee,,,,,26.Jul.15,69349.56
200001390,Christopher,Allan,,,,,26.Jul.15,90166.9
200001391,Nathan,Hughes,,,,,26.Jul.15,56071.51
300001392,Joanne,Wright,,,,,26.Jul.15,39692.86
400001393,Wanda,Peake,,,,,26.Jul.15,11236.25
100001394,Ella,Knox,,,,,27.Jul.15,1173.73
100001395,Penelope,Duncan,,,,,27.Jul.15,6861.44
100001396,Diane,Powell,,,,,27.Jul.15,41881.91
100001397,Jason,Piper,,,,,27.Jul.15,23674.84
100001398,Stephanie,Avery,,,,,27.Jul.15,22701.72
100001399,Gavin,Burgess,,,,,27.Jul.15,58648.57
100001400,Tracey,Gray,,,,,27.Jul.15,23182.6
100001401,Grace,Ellison,,,,,27.Jul.15,33563.67
200001402,Stewart,Roberts,,,,,27.Jul.15,1208.06
200001403,Adam,Martin,,,,,27.Jul.15,1255.52
200001404,Warren,Underwood,,,,,27.Jul.15,1361.83
200001405,William,Hamilton,,,,,27.Jul.15,59450.29
200001406,Anne,Wallace,,,,,27.Jul.15,74079.13
200001407,Nicholas,James,,,,,27.Jul.15,3397.32
300001408,Tracey,Hughes,,,,,27.Jul.15,33801.26
300001409,Oliver,Reid,,,,,27.Jul.15,43262.53
300001410,Boris,Metcalfe,,,,,27.Jul.15,115674.98
300001411,Ava,White,,,,,27.Jul.15,14400.39
300001412,Amy,Metcalfe,,,,,27.Jul.15,44201.14
400001413,Rachel,Nolan,,,,,27.Jul.15,7764.71
100001414,Stephen,Ogden,,,,,28.Jul.15,106821.73
100001415,Jessica,Howard,,,,,28.Jul.15,2467.17
100001416,Jason,Nash,,,,,28.Jul.15,23330.41
100001417,Audrey,Robertson,,,,,28.Jul.15,43420.7
100001418,Adam,MacDonald,,,,,28.Jul.15,14899.94
100001419,Lillian,Mathis,,,,,28.Jul.15,114.69
100001420,Gabrielle,Underwood,,,,,28.Jul.15,51616.07
100001421,Pippa,Langdon,,,,,28.Jul.15,37866.52
100001422,Jasmine,Hodges,,,,,28.Jul.15,46543.51
200001423,Chloe,Oliver,,,,,28.Jul.15,99770.73
200001424,Phil,Nolan,,,,,28.Jul.15,37912.46
300001425,Leah,Black,,,,,28.Jul.15,91237.59
400001426,Dominic,Young,,,,,28.Jul.15,5158.87
100001427,Leah,Young,,,,,29.Jul.15,44622.79
100001428,Julia,Coleman,,,,,29.Jul.15,81724.65
100001429,David,Lyman,,,,,29.Jul.15,13668.23
100001430,Cameron,Young,,,,,29.Jul.15,29293.29
100001431,Lucas,Grant,,,,,29.Jul.15,55348.18
100001432,Nicola,Metcalfe,,,,,29.Jul.15,57283.14
100001433,Sebastian,Baker,,,,,29.Jul.15,16024.43
100001434,Phil,Chapman,,,,,29.Jul.15,20238.12
200001435,Peter,Welch,,,,,29.Jul.15,4188.63
200001436,Leonard,Jones,,,,,29.Jul.15,11897.17
200001437,Ruth,Kelly,,,,,29.Jul.15,7764.14
200001438,Isaac,Kelly,,,,,29.Jul.15,74666.21
200001439,Boris,Paige,,,,,29.Jul.15,23907.86
200001440,Colin,Hill,,,,,29.Jul.15,4557.94
200001441,Lucas,North,,,,,29.Jul.15,53537.01
300001442,Jessica,Tucker,,,,,29.Jul.15,9867.56
300001443,Jane,Miller,,,,,29.Jul.15,54434.04
300001444,Adam,Wilkins,,,,,29.Jul.15,32447.58
100001445,Rebecca,Jackson,,,,,30.Jul.15,10688.34
100001446,Lucas,Paige,,,,,30.Jul.15,2385.47
100001447,Ian,Miller,,,,,30.Jul.15,15879.52
100001448,Anna,Mackay,,,,,30.Jul.15,59292.8
100001449,Diane,Wilkins,,,,,30.Jul.15,30992.37
200001450,Jake,Clark,,,,,30.Jul.15,13419.57
200001451,Warren,Hamilton,,,,,30.Jul.15,25797.17
200001452,Jonathan,Lawrence,,,,,30.Jul.15,48667.64
200001453,Elizabeth,Russell,,,,,30.Jul.15,51621.76
200001454,Leah,Walker,,,,,30.Jul.15,55368.66
200001455,Brian,Manning,,,,,30.Jul.15,19832.01
300001456,Dominic,Jackson,,,,,30.Jul.15,3615.89
400001457,Diane,Tucker,,,,,30.Jul.15,13937.18
100001458,Abigail,Powell,,,,,31.Jul.15,79094.42
100001459,Katherine,Mills,,,,,31.Jul.15,122248.3
